ts,priceDiff,margin,sell_exchange_name,buy_exchange_name,sell_pair,buy_pair,sell_price,buy_price,sell_amount,buy_amount,sell_margin,buy_margin,suggested_buy_amount,suggested_sell_amount,gross_margin,trade_decision
2020-02-19 00:36:00.378264,0.0009494700000000078,0.003232012414587698,binance,bittrex,XRP-USDT,XRP-USDT,0.29472,0.29377053,2265.0,1366.7319730000002,-699.1911730000002,-2387.3794371069152,667.5408,2265.0,2.157500152843795,False
2020-02-19 00:36:08.153826,0.0009792800000000268,0.0033334840177401846,binance,bittrex,XRP-USDT,XRP-USDT,0.29475,0.29377072,2265.0,1366.7319730000002,-699.1232230000002,-2387.376428120543,667.60875,2265.0,2.2254630982286017,False
2020-02-19 00:36:16.141348,0.0009692000000000034,0.0032991706459593786,binance,bittrex,XRP-USDT,XRP-USDT,0.29474,0.2937708,2265.0,1366.7319730000002,-699.1458730000002,-2387.375161180077,667.5861,2265.0,2.202480464770588,False
2020-02-19 00:36:24.743484,0.0008825800000000217,0.003002101246373133,binance,bittrex,XRP-USDT,XRP-USDT,0.29487,0.29398742,2265.0,1366.7319730000002,-698.8514230000001,-2383.94713181945,667.8805500000001,2265.0,2.005045031583336,False
2020-02-19 00:36:32.731842,0.0008624300000000251,0.0029335594018482657,binance,bittrex,XRP-USDT,XRP-USDT,0.29485,0.29398757,2265.0,1366.7319730000002,-698.8967230000002,-2383.944759807363,667.83525,2265.0,1.9591343765232523,False
2020-02-19 00:36:40.720793,0.001182110000000014,0.004020947937685509,binance,bittrex,XRP-USDT,XRP-USDT,0.29517,0.29398789,2265.0,1366.7319730000002,-698.1719230000002,-2383.939699522998,668.5600499999999,2265.0,2.688245154266383,False
2020-02-19 00:36:49.314701,0.0011219899999999616,0.0038164481605898197,binance,bittrex,XRP-USDT,XRP-USDT,0.29511,0.29398801,2265.0,1366.7319730000002,-698.3078230000002,-2383.937801919201,668.4241499999999,2265.0,2.5510061177612897,False
2020-02-19 00:36:57.924794,0.0011517300000000175,0.003917605284047617,binance,bittrex,XRP-USDT,XRP-USDT,0.29514,0.29398827,2265.0,1366.7319730000002,-698.2398730000001,-2383.933690449623,668.4921,2265.0,2.6188881833040796,False
2020-02-19 00:37:06.119646,0.0011916200000000043,0.0040532894531409855,binance,bittrex,XRP-USDT,XRP-USDT,0.29518,0.29398838,2265.0,1366.7319730000002,-698.1492730000001,-2383.9319509839133,668.5827,2265.0,2.709959206462486,False
2020-02-19 00:37:13.893857,0.0013212800000000358,0.004494322095079144,binance,bittrex,XRP-USDT,XRP-USDT,0.29531,0.29398872,2265.0,1366.7319730000002,-697.8548230000001,-2383.9265744617696,668.87715,2265.0,3.0061493541386426,False
2020-02-19 00:37:23.113395,0.000996029999999981,0.003387120156202683,binance,bittrex,XRP-USDT,XRP-USDT,0.29506,0.29406397,2265.0,1366.7319730000002,-698.4210730000002,-2382.736929485105,668.3109,2265.0,2.2636493199998995,False
2020-02-19 00:37:31.513171,0.001375689999999985,0.004678194371836504,binance,bittrex,XRP-USDT,XRP-USDT,0.29544,0.29406431,2265.0,1366.7319730000002,-697.5603730000001,-2382.7315557267057,669.1716,2265.0,3.130514812912793,False
2020-02-19 00:37:39.499099,0.001445609999999986,0.004915964153293046,binance,bittrex,XRP-USDT,XRP-USDT,0.29551,0.29406439,2265.0,1366.7319730000002,-697.4018230000001,-2382.7302913147696,669.33015,2265.0,3.290403024118291,False
2020-02-19 00:37:48.099548,0.0015453500000000009,0.005255136923122181,binance,bittrex,XRP-USDT,XRP-USDT,0.29561,0.29406465,2265.0,1366.7319730000002,-697.1753230000002,-2382.726181980732,669.55665,2265.0,3.5186118735369973,False
2020-02-19 00:37:55.820505,0.0018252599999999952,0.006207000540085136,binance,bittrex,XRP-USDT,XRP-USDT,0.29589,0.29406474,2265.0,1366.7319730000002,-696.5411230000002,-2382.7247595206427,670.19085,2265.0,4.1598749679101275,False
2020-02-19 00:38:03.873702,0.0014657800000000276,0.00497795548659492,binance,bittrex,XRP-USDT,XRP-USDT,0.29592,0.29445422,2265.0,1366.7319730000002,-696.4731730000001,-2376.5771286959316,670.2588000000001,2265.0,3.336518470898568,False
2020-02-19 00:38:12.062840,0.0017757199999999806,0.006030545726827203,binance,bittrex,XRP-USDT,XRP-USDT,0.29623,0.29445428,2265.0,1366.7319730000002,-695.7710230000001,-2376.5761828967134,670.96095,2265.0,4.04626068989046,False
2020-02-19 00:38:20.659347,0.0016721399999999886,0.005670042161643262,binance,bittrex,XRP-USDT,XRP-USDT,0.29658,0.29490786,2265.0,1366.7319730000002,-694.9782730000002,-2369.4372544021044,671.7537,2265.0,3.8088718012398886,False
2020-02-19 00:38:28.922049,0.0015020600000000273,0.005093318274170669,binance,bittrex,XRP-USDT,XRP-USDT,0.29641,0.29490794,2265.0,1366.7319730000002,-695.3633230000002,-2369.4359972132324,671.36865,2265.0,3.4194942137502267,False
2020-02-19 00:38:37.863022,0.0013518400000000486,0.004583935554716589,binance,bittrex,XRP-USDT,XRP-USDT,0.29626,0.29490816,2265.0,1366.7319730000002,-695.7030730000001,-2369.432539947353,671.0289,2265.0,3.075953232952429,False
2020-02-19 00:38:45.850629,0.0013717599999999996,0.004651480745332852,binance,bittrex,XRP-USDT,XRP-USDT,0.29628,0.29490824,2265.0,1366.7319730000002,-695.6577730000001,-2369.4312827610383,671.0742,2265.0,3.1214887199896566,False
2020-02-19 00:38:53.221647,0.0013015899999999636,0.004413539783419414,binance,bittrex,XRP-USDT,XRP-USDT,0.29621,0.29490841,2265.0,1366.7319730000002,-695.8163230000002,-2369.428611242386,670.9156499999999,2265.0,2.9611129125937623,False
2020-02-19 00:39:01.208078,0.001281499999999991,0.004345415611960967,binance,bittrex,XRP-USDT,XRP-USDT,0.29619,0.2949085,2265.0,1366.7319730000002,-695.8616230000001,-2369.4271969102283,670.87035,2265.0,2.915210492491724,False
2020-02-19 00:39:08.580481,0.0007894999999999985,0.0026736383324217966,binance,bittrex,XRP-USDT,XRP-USDT,0.29608,0.2952905,2265.0,1366.7319730000002,-696.1107730000001,-2363.4319102714107,670.6212,2265.0,1.7929985468546192,False
2020-02-19 00:39:15.906707,0.0011194500000000218,0.003791011937225969,binance,bittrex,XRP-USDT,XRP-USDT,0.29641,0.29529055,2265.0,1366.7319730000002,-695.3633230000002,-2363.4311265633123,671.36865,2265.0,2.545166566429316,False
2020-02-19 00:39:24.196934,0.000703770000000048,0.002382945025065323,binance,bittrex,XRP-USDT,XRP-USDT,0.29604,0.29533623,2265.0,1366.7319730000002,-696.2013730000001,-2362.715241709425,670.5306,2265.0,1.5978375574241,False
2020-02-19 00:39:32.958618,0.001083630000000002,0.0036691383455413978,binance,bittrex,XRP-USDT,XRP-USDT,0.29642,0.29533637,2265.0,1366.7319730000002,-695.3406730000002,-2362.713048006922,671.3913,2265.0,2.4634275636929033,False
2020-02-19 00:39:40.261127,0.0010434199999999616,0.0035329859917791477,binance,bittrex,XRP-USDT,XRP-USDT,0.29638,0.29533658,2265.0,1366.7319730000002,-695.4312730000003,-2362.709757457068,671.3006999999999,2265.0,2.371695969371558,False
2020-02-19 00:39:48.525756,0.0011233700000000124,0.0038036934328126264,binance,bittrex,XRP-USDT,XRP-USDT,0.29646,0.29533663,2265.0,1366.7319730000002,-695.2500730000002,-2362.7089739935072,671.4819,2265.0,2.554111293282517,False
2020-02-19 00:39:56.306621,0.0007930099999999829,0.0026851021946149817,binance,bittrex,XRP-USDT,XRP-USDT,0.29613,0.29533699,2265.0,1366.7319730000002,-695.9975230000001,-2362.7033330636978,670.73445,2265.0,1.8009905436989584,False
2020-02-19 00:40:04.288105,0.0007328999999999808,0.0024815710589694987,binance,bittrex,XRP-USDT,XRP-USDT,0.29607,0.2953371,2265.0,1366.7319730000002,-696.1334230000001,-2362.701609448999,670.59855,2265.0,1.6641379538668843,False
2020-02-19 00:40:12.896181,0.0007825999999999667,0.0026498506453973203,binance,bittrex,XRP-USDT,XRP-USDT,0.29612,0.2953374,2265.0,1366.7319730000002,-696.0201730000001,-2362.6969086881645,670.7118,2265.0,1.777286096105513,False
2020-02-19 00:40:20.878877,0.0002725100000000036,0.0009227071036596255,binance,bittrex,XRP-USDT,XRP-USDT,0.29561,0.29533749,2265.0,1366.7319730000002,-697.1753230000002,-2362.695498461778,669.55665,2265.0,0.6178046772574817,False
2020-02-19 00:40:33.228591,0.0008345200000000053,0.0028316123740768735,binance,bittrex,XRP-USDT,XRP-USDT,0.29555,0.29471548,2265.0,1366.7319730000002,-697.3112230000002,-2372.462453617978,669.42075,2265.0,1.8955400791638795,False
2020-02-19 00:40:44.557580,0.0007068300000000471,0.002395602121475418,binance,bittrex,XRP-USDT,XRP-USDT,0.29576,0.29505317,2265.0,1366.7319730000002,-696.8355730000001,-2367.154851954311,669.8964000000001,2265.0,1.6048052370088044,False
2020-02-19 00:40:55.892052,0.00059674000000004,0.0020224823138711976,binance,bittrex,XRP-USDT,XRP-USDT,0.29565,0.29505326,2265.0,1366.7319730000002,-697.084723,-2367.153439009622,669.6472500000001,2265.0,1.3543497196575345,False
2020-02-19 00:41:07.435019,0.0006166400000000016,0.0020899270559060967,binance,bittrex,XRP-USDT,XRP-USDT,0.29567,0.29505336,2265.0,1366.7319730000002,-697.0394230000002,-2367.1518690720895,669.69255,2265.0,1.3996085793837665,False
2020-02-19 00:41:19.670373,0.0004165999999999892,0.0014119478033467474,binance,bittrex,XRP-USDT,XRP-USDT,0.29547,0.2950534,2265.0,1366.7319730000002,-697.4924230000001,-2367.1512410973746,669.23955,2265.0,0.9449313125352319,False
2020-02-19 00:41:30.106107,0.0010472999999999733,0.003553992141377737,binance,bittrex,XRP-USDT,XRP-USDT,0.29573,0.2946827,2265.0,1366.7319730000002,-696.9035230000002,-2372.978317016914,669.82845,2265.0,2.380565047371192,False
2020-02-19 00:41:39.321849,0.0009271799999999719,0.003146365980887423,binance,bittrex,XRP-USDT,XRP-USDT,0.29561,0.29468282,2265.0,1366.7319730000002,-697.1753230000002,-2372.9764283509985,669.55665,2265.0,2.1066702658368968,False
2020-02-19 00:41:47.921592,0.0011870000000000491,0.004028057268319005,binance,bittrex,XRP-USDT,XRP-USDT,0.29587,0.294683,2265.0,1366.7319730000002,-696.5864230000001,-2372.97359535501,670.1455500000001,2265.0,2.699384653509128,False
2020-02-19 00:41:56.065731,0.000615919999999992,0.002087481725384011,binance,bittrex,XRP-USDT,XRP-USDT,0.29567,0.29505408,2265.0,1366.7319730000002,-697.0394230000002,-2367.1405655532717,669.69255,2265.0,1.3979709597507508,False
2020-02-19 00:42:04.106215,0.0008155600000000485,0.002764100075904801,binance,bittrex,XRP-USDT,XRP-USDT,0.29587,0.29505444,2265.0,1366.7319730000002,-696.5864230000001,-2367.1349138145497,670.1455500000001,2265.0,1.8523493656222172,False
2020-02-19 00:42:12.908892,0.0007654700000000458,0.002594334003277448,binance,bittrex,XRP-USDT,XRP-USDT,0.29582,0.29505453,2265.0,1366.7319730000002,-696.6996730000001,-2367.1335008820242,670.0323000000001,2265.0,1.7382875791842025,False
2020-02-19 00:42:21.926990,0.0010352399999999928,0.003508636837446692,binance,bittrex,XRP-USDT,XRP-USDT,0.29609,0.29505476,2265.0,1366.7319730000002,-696.0881230000001,-2367.1298900583743,670.64385,2265.0,2.3530457169171086,False
2020-02-19 00:42:29.908026,0.0007651000000000185,0.0025930767460564746,binance,bittrex,XRP-USDT,XRP-USDT,0.29582,0.2950549,2265.0,1366.7319730000002,-696.6996730000001,-2367.127692168475,670.0323000000001,2265.0,1.737445176236747,False
2020-02-19 00:42:37.894693,0.0007747499999999907,0.002625779409110635,binance,bittrex,XRP-USDT,XRP-USDT,0.29583,0.29505525,2265.0,1366.7319730000002,-696.6770230000002,-2367.1221974528507,670.05495,2265.0,1.7594164906827245,False
2020-02-19 00:42:46.269764,0.0008046500000000179,0.002727115437832318,binance,bittrex,XRP-USDT,XRP-USDT,0.29586,0.29505535,2265.0,1366.7319730000002,-696.6090730000001,-2367.120627536495,670.1229000000001,2265.0,1.8275025058349001,False
2020-02-19 00:42:54.719817,0.0008544000000000329,0.0028957254158200455,binance,bittrex,XRP-USDT,XRP-USDT,0.29591,0.2950556,2265.0,1366.7319730000002,-696.4958230000001,-2367.1167027502624,670.2361500000001,2265.0,1.9408198541563024,False
2020-02-19 00:43:02.879397,0.0008043100000000303,0.0027259599704721176,binance,bittrex,XRP-USDT,XRP-USDT,0.29586,0.29505569,2265.0,1366.7319730000002,-696.6090730000001,-2367.1152898288465,670.1229000000001,2265.0,1.8267282006967207,False
2020-02-19 00:43:11.067084,0.0011641000000000012,0.0039453540837515915,binance,bittrex,XRP-USDT,XRP-USDT,0.29622,0.2950559,2265.0,1366.7319730000002,-695.7936730000002,-2367.111993015562,670.9382999999999,2265.0,2.647089161850431,False
2020-02-19 00:43:19.054812,0.0010740200000000089,0.0036400550160007226,binance,bittrex,XRP-USDT,XRP-USDT,0.29613,0.29505598,2265.0,1366.7319730000002,-695.9975230000001,-2367.1107370879254,670.73445,2265.0,2.4415102991268895,False
2020-02-19 00:43:26.841978,0.00112371,0.003808459734920411,binance,bittrex,XRP-USDT,XRP-USDT,0.29618,0.29505629,2265.0,1366.7319730000002,-695.8842730000001,-2367.1058703747685,670.8477,2265.0,2.5548964537140364,False
2020-02-19 00:43:34.437919,0.0007842900000000208,0.0026543298601432275,binance,bittrex,XRP-USDT,XRP-USDT,0.29626,0.29547571,2265.0,1366.7319730000002,-695.7030730000001,-2360.5307179057127,671.0289,2265.0,1.7811320462891445,False
2020-02-19 00:43:42.402261,0.0007841900000000179,0.0026539905246389475,binance,bittrex,XRP-USDT,XRP-USDT,0.29626,0.29547581,2265.0,1366.7319730000002,-695.7030730000001,-2360.529152454139,671.0289,2265.0,1.7809043423590083,False
2020-02-19 00:43:49.093323,0.0008741099999999835,0.002958312436253203,binance,bittrex,XRP-USDT,XRP-USDT,0.29635,0.29547589,2265.0,1366.7319730000002,-695.4992230000001,-2360.5279000936425,671.23275,2265.0,1.985716191945471,False
2020-02-19 00:43:56.949999,0.0006637800000000027,0.0022464751985794415,binance,bittrex,XRP-USDT,XRP-USDT,0.29614,0.29547622,2265.0,1366.7319730000002,-695.9748730000001,-2360.5227341137643,670.7571,2265.0,1.5068391894211572,False
2020-02-19 00:44:04.734494,0.0008336800000000033,0.0028214782152424372,binance,bittrex,XRP-USDT,XRP-USDT,0.29631,0.29547632,2265.0,1366.7319730000002,-695.5898230000001,-2360.521168667595,671.14215,2265.0,1.8936129555560228,False
2020-02-19 00:44:12.716292,0.0007934699999999628,0.002685390951355638,binance,bittrex,XRP-USDT,XRP-USDT,0.29627,0.29547653,2265.0,1366.7319730000002,-695.6804230000002,-2360.5178812340864,671.0515499999999,2265.0,1.802035760263152,False
2020-02-19 00:44:20.700982,0.0009233799999999737,0.0031250526691417196,binance,bittrex,XRP-USDT,XRP-USDT,0.2964,0.29547662,2265.0,1366.7319730000002,-695.3859730000001,-2360.516472335443,671.346,2265.0,2.0979916092176154,False
2020-02-19 00:44:29.101843,0.0009432600000000013,0.0031923324996749364,binance,bittrex,XRP-USDT,XRP-USDT,0.29642,0.29547674,2265.0,1366.7319730000002,-695.3406730000002,-2360.514593805252,671.3913,2265.0,2.1433042669889346,False
2020-02-19 00:44:36.881327,0.0008830400000000016,0.002988524046003457,binance,bittrex,XRP-USDT,XRP-USDT,0.29636,0.29547696,2265.0,1366.7319730000002,-695.4765730000001,-2360.511149837199,671.2554,2265.0,2.006062903909651,False
2020-02-19 00:44:44.665565,0.001022909999999988,0.0034618927646809707,binance,bittrex,XRP-USDT,XRP-USDT,0.2965,0.29547709,2265.0,1366.7319730000002,-695.1594730000002,-2360.5091147675785,671.5725,2265.0,2.3249119787086556,False
2020-02-19 00:44:52.449608,0.0010125799999999852,0.0034269285280749545,binance,bittrex,XRP-USDT,XRP-USDT,0.29649,0.29547742,2265.0,1366.7319730000002,-695.1821230000002,-2360.5039488296607,671.54985,2265.0,2.301353338989429,False
2020-02-19 00:45:00.227750,0.0010125099999999665,0.0034266908115402174,binance,bittrex,XRP-USDT,XRP-USDT,0.29649,0.29547749,2265.0,1366.7319730000002,-695.1821230000002,-2360.5028530261307,671.54985,2265.0,2.3011937004862375,False
2020-02-19 00:45:08.011353,0.0007212999999999803,0.0024369173552908617,binance,bittrex,XRP-USDT,XRP-USDT,0.29671,0.2959887,2265.0,1366.7319730000002,-694.6838230000002,-2352.514023339405,672.04815,2265.0,1.6377258003261659,False
2020-02-19 00:45:16.611779,0.00022118999999998223,0.0007472917641717004,binance,bittrex,XRP-USDT,XRP-USDT,0.29621,0.29598881,2265.0,1366.7319730000002,-695.8163230000002,-2352.5123073064833,670.9156499999999,2265.0,0.5013697396988164,False
2020-02-19 00:45:24.811488,0.00030113999999997754,0.001017403154970013,binance,bittrex,XRP-USDT,XRP-USDT,0.29629,0.29598886,2265.0,1366.7319730000002,-695.6351230000001,-2352.5115272919393,671.09685,2265.0,0.6827760524804489,False
2020-02-19 00:45:32.993543,0.0005610699999999968,0.00189557764879922,binance,bittrex,XRP-USDT,XRP-USDT,0.29655,0.29598893,2265.0,1366.7319730000002,-695.0462230000002,-2352.5104352720227,671.68575,2265.0,1.2732324947169218,False
2020-02-19 00:45:40.295893,0.0006209699999999985,0.0020979493733264323,binance,bittrex,XRP-USDT,XRP-USDT,0.29661,0.29598903,2265.0,1366.7319730000002,-694.9103230000002,-2352.5088752444653,671.82165,2265.0,1.4094478096046714,False
2020-02-19 00:45:48.355389,0.0006008500000000416,0.0020299730581341976,binance,bittrex,XRP-USDT,XRP-USDT,0.29659,0.29598915,2265.0,1366.7319730000002,-694.9556230000001,-2352.507003212788,671.7763500000001,2265.0,1.3636878915917805,False
2020-02-19 00:45:56.317566,0.0006307700000000027,0.0021310572685364353,binance,bittrex,XRP-USDT,XRP-USDT,0.29662,0.29598923,2265.0,1366.7319730000002,-694.8876730000002,-2352.505755192512,671.8443,2265.0,1.4317386788397926,False
2020-02-19 00:46:04.329875,0.0006306899999999893,0.0021307864125227676,binance,bittrex,XRP-USDT,XRP-USDT,0.29662,0.29598931,2265.0,1366.7319730000002,-694.8876730000002,-2352.504507172912,671.8443,2265.0,1.4315567057709586,False
2020-02-19 00:46:12.113456,0.0002805899999999695,0.0009479731048484791,binance,bittrex,XRP-USDT,XRP-USDT,0.29627,0.29598941,2265.0,1366.7319730000002,-695.6804230000002,-2352.50294714936,671.0515499999999,2265.0,0.6361388213668988,False
2020-02-19 00:46:20.306327,0.00032055000000003053,0.0010829777885665538,binance,bittrex,XRP-USDT,XRP-USDT,0.29631,0.29598945,2265.0,1366.7319730000002,-695.5898230000001,-2352.5023231402347,671.14215,2265.0,0.7268320414208347,False
2020-02-19 00:46:28.092094,0.0005330199999999952,0.0018029544206546663,binance,bittrex,XRP-USDT,XRP-USDT,0.29617,0.29563698,2265.0,1366.7319730000002,-695.9069230000002,-2358.0074904702387,670.8250499999999,2265.0,1.2094669893833725,False
2020-02-19 00:46:35.665033,0.0005329099999999976,0.0018025816720087374,binance,bittrex,XRP-USDT,XRP-USDT,0.29617,0.29563709,2265.0,1366.7319730000002,-695.9069230000002,-2358.0057703517523,670.8250499999999,2265.0,1.2092169402543504,False
2020-02-19 00:46:43.657634,0.0005628400000000089,0.0019038202098816295,binance,bittrex,XRP-USDT,XRP-USDT,0.2962,0.29563716,2265.0,1366.7319730000002,-695.8389730000001,-2358.004675731563,670.893,2265.0,1.2772596520680963,False
2020-02-19 00:46:51.639794,0.00045272000000001755,0.001531335966830765,binance,bittrex,XRP-USDT,XRP-USDT,0.29609,0.29563728,2265.0,1366.7319730000002,-696.0881230000001,-2358.002799241016,670.64385,2265.0,1.02698104843887,False
2020-02-19 00:46:59.832129,0.0005126400000000086,0.0017340162961812695,binance,bittrex,XRP-USDT,XRP-USDT,0.29615,0.29563736,2265.0,1366.7319730000002,-695.9522230000001,-2358.001548248165,670.77975,2265.0,1.1631430176483946,False
2020-02-19 00:47:07.825673,0.0007025499999999685,0.0023763904065603613,binance,bittrex,XRP-USDT,XRP-USDT,0.29634,0.29563745,2265.0,1366.7319730000002,-695.5218730000001,-2358.0001408820162,671.2101,2265.0,1.595057242426492,False
2020-02-19 00:47:15.807043,0.0007924400000000054,0.002680444257488816,binance,bittrex,XRP-USDT,XRP-USDT,0.29643,0.29563756,2265.0,1366.7319730000002,-695.318023,-2357.9984207689986,671.4139500000001,2265.0,1.7996876666753678,False
2020-02-19 00:47:25.148913,0.000752319999999973,0.002544736516671261,binance,bittrex,XRP-USDT,XRP-USDT,0.29639,0.29563768,2265.0,1366.7319730000002,-695.4086230000001,-2357.99654428353,671.32335,2265.0,1.708341043239102,False
2020-02-19 00:47:33.014648,0.0007622399999999696,0.0025782904051227067,binance,bittrex,XRP-USDT,XRP-USDT,0.2964,0.29563776,2265.0,1366.7319730000002,-695.3859730000001,-2357.995293294064,671.346,2265.0,1.7309249503174442,False
2020-02-19 00:47:41.821690,0.0008521199999999562,0.002882309939443336,binance,bittrex,XRP-USDT,XRP-USDT,0.29649,0.29563788,2265.0,1366.7319730000002,-695.1821230000002,-2357.993416811134,671.54985,2265.0,1.9356148074866724,False
